Chain ID Counter,Post in Chain Counter,chainid,id,locality,District,City,Country,Continent,longname,postdate,postings,subject,usertext
552,1,14566136,119121312,,,,,,Giulia M,1 year ago,9,How long before flight should I arrive at HK airport?,"Hi, I am travelling from HK to Vietnam next month on a 7:35 AM flight (terminal 1). The Airport Express is not running that early, and I found that the earliest bus (NA11) leaves at 4:50 from North Point and takes 80 minutes - so it should arrive at HK airport at around 6:10. I don't need to check in any baggage, but I'm worried that it might take long to go through immigration (I have a HK training visa) and/or maybe it's a long walk to the gates? Do you think I would make it on time, or should I take a taxi? I kinda wanted to avoid that option as it's far more expensive. Thanks in advance! Giulia"
552,2,14566136,119124458,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",1. Re: How long before flight should I arrive at HK airport?,"You can contact your airline to ask and confirm when they close the check-in for departing flights out of HKG airport. I believe most do so 60 minutes before departure. Further, if you don't have luggage to drop off and your airline provides online check-in before the flight, you can do that and use the boarding pass barcode on my mobile devise to proceed straight into the immigration/customs and restricted departure area as soon as your bus arrives at the airport. In that case, arriving an at 6.10am for a 7.35am flight is perfectly fine. Otherwise, you may be cutting it fairly close if you need to use the physical check-in counter to check into your flight and/or drop off luggage."
552,3,14566136,119126334,"Hong Kong, China",,Hong Kong,China,Asia,HK Ga Yau,1 year ago,"1,555",2. Re: How long before flight should I arrive at HK airport?,"The first airport express departs HK at 05:50, so arrives around 06:20. This is plenty early enough for an 07:35 flight, particularly if you have no check-in bags and if you have been able to do an online check-in and got a boarding pass."
553,1,14566462,119124749,,,,,,Rj,1 year ago,1,Immigration to hongkong from macau,Hi. I am travelling from India to hongkong. I plan to go to macau first then to hongkong. Is it possible to do immigration from any of the ferry terminals in hongkong or do I need to come back to airport for immigration into hongkong after returning from macau
553,2,14566462,119132251,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",2. Re: Immigration to hongkong from macau,The ferry terminals and the HZM Bridge are ports of entry into/out of Hong Kong and Macau. No different than the two cities airports and land border crossings with mainland China. You will need to be processed into/out of both Macau and Hong Kong through separate and different immigration passport control and customs.
554,1,14567109,119129734,"Manila, Philippines",,Manila,Philippines,Asia,Kartiksharma,1 year ago,77,Airport to Ngong Ping(with Luggage) & then Holiday Inn TST,"Morning Folks, We're arriving around Noon on Friday and since hotel check in is at 3pm...can we straight away go to Ngong Ping from the airport and then to our Hotel(Golden Mile / TST)? We would've our luggage with us so we're guessing the cable car station woudlve storage option? cost? We're open to having a private taxi who we can boom prior to take us from the airport to the cable car station ...wait there and then take us to our hotel @ TST? Any recommendations? Thanks in advance"
554,2,14567109,119129911,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",1. Re: Airport to Ngong Ping(with Luggage) & then Holiday Inn TST,"It is tempting because of the proximity. But none of those options would be good. You will find that you have to spend a lot of extra money (taxi, luggage storage fee, etc.) and at the end, it is more effort to get to your hotel (e.g. When you get back down to Tung Chung and get ready to go to Holiday Inn Golden Mile, taking the MTR, would need a transfer at Lai King and it is often crowded). 3pm check-in is not bad. By the time you reach TST, the hotel area, it will be already 2 pm unless you take a taxi. From the airport, you can take the Airport Bus A21 from the bus terminus, with your luggage, and go to Tsim Sha Tsui, alight at bus stop #15 ""Middle Road, Nathan Road"", walk to your hotel Holiday Inn Golden Mile Hong Kong is only 600 ft / 200 m. Even taxi can only save you 200m. Fare is HKD $34.6 per adult while taxi fare is about HKD $270 plus HKD $6 per luggage. Bus A21 only takes a little longer. This Airport Bus option will not be available if you go to Ngong Ping first. If you can switch, do Ngong Ping another day without the luggage burden may be better."
554,3,14567109,119135027,"Manila, Philippines",,Manila,Philippines,Asia,Kartiksharma,1 year ago,77,2. Re: Airport to Ngong Ping(with Luggage) & then Holiday Inn TST,Makes Sense.....Thank you!
554,4,14567109,119151226,"Marlow, United...",Buckinghamshire,Marlow,United Kingdom of Great Britain and Northern Ireland,Europe,Mocampion,1 year ago,468,3. Re: Airport to Ngong Ping(with Luggage) & then Holiday Inn TST,We were in Ngong Ping today and I THINK they're offering free luggage storage in the price of a return ticket at present. Maybe check it out on their website?
555,1,14567112,119129740,"Manila, Philippines",,Manila,Philippines,Asia,Kartiksharma,1 year ago,77,"What to do on this upcoming ""Rainy Weekend"" ?","Hi Forum Folks, Looks like our short trip this weekend is going to be impacted by rains...what to do in HK on rainy days....Do guide!"
555,2,14567112,119129860,China,,,China,Asia,Ficus microcarpa,1 year ago,"2,427","1. Re: What to do on this upcoming ""Rainy Weekend"" ?",I still plan to go to the Wine & Dine. Hope the rain will not be that big~
555,3,14567112,119130697,,,,,,Alamigo,1 year ago,"1,154","2. Re: What to do on this upcoming ""Rainy Weekend"" ?","Most people go to malls to shop and eat when it rains. And when it doesn't. You might enjoy visiting a more ""local"" mall like the APM mall in Kwun Tong (MTR Kwun Tong). Edited: 1 year ago"
555,4,14567112,119132223,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882","3. Re: What to do on this upcoming ""Rainy Weekend"" ?",Go to a couple museums.
555,5,14567112,119135038,"Manila, Philippines",,Manila,Philippines,Asia,Kartiksharma,1 year ago,77,"4. Re: What to do on this upcoming ""Rainy Weekend"" ?",Thanks y'll :)
556,1,14567555,119134311,"Seattle, Washington",King County,Seattle,United States of America,North America,HK_Observer,1 year ago,"4,112",Visiting Shenzhen -- Visa on Arrival,"There have been several questions in other threads recently about the availability of the visa-on-arrival for foreigners arriving at the Shenzhen border control checkpoints. This article from today's SCMP seems to have comprehensive info about the visa availability, times, and locations: https://www.scmp.com/lifestyle/travel-leisure/article/3238435/shenzhen-travel-guide-how-get-visa-arrival-which-apps-download-and-cashless-payment-chinese-city?module=hp_section_lifestyle&pgtype=homepage"
556,2,14567555,119134650,New Forest National...,Hampshire,,United Kingdom of Great Britain and Northern Ireland,Europe,SolentTraveller,1 year ago,"13,602",1. Re: Visiting Shenzhen -- Visa on Arrival,"Thanks for the link, some useful information in there. However, I'm not sure that the fees quoted for the Shenzhen visa on arrival are up to date. A post from a recent traveller to Shenzhen who obtained the VOA at Luohu indicates a visa fee of 834 yuan for a British citizen and 1295 yuan for a US citizen; https://www.tripadvisor.co.uk/ShowTopic-g297415-i7681-k14492803-Shenzhen_Lo_Wu_Commercial_City_Day_Trip_Report-Shenzhen_Guangdong.html#118942626"
556,3,14567555,119135141,"Seattle, Washington",King County,Seattle,United States of America,North America,HK_Observer,1 year ago,"4,112",2. Re: Visiting Shenzhen -- Visa on Arrival,"Yes, I wondered about the SCMP's fee statement, given other things I had read about high visa fees being charged Americans specifically. I hope the rest of their info is better......"
556,4,14567555,119135471,"Austin, Canada",Memphrémagog Regional County Municipality,Austin,Canada,North America,JPDM 🇨🇦🍷🍷🍷,1 year ago,"54,394",3. Re: Visiting Shenzhen -- Visa on Arrival,"Interesting to see the airport listed as a valid port of entry. I note that in it's TIMATIC database, the IATA now show as Shenzhen as a valid destination for a visa on arrival. But they also say that you cannot do an under 24-hour TWOV. I suppose that if your transit is under 24 hours, you just go for the VOA instead."
556,5,14567555,119139133,New Forest National...,Hampshire,,United Kingdom of Great Britain and Northern Ireland,Europe,SolentTraveller,1 year ago,"13,602",4. Re: Visiting Shenzhen -- Visa on Arrival,"SCMP has now amended the article to reflect current visa on arrival fees for UK (834 yuan) and US citizens (1295 yuan). The current ""standard"" fee for most nationalities eligible for the visa is 275 yuan. The author has kindly supplied a photo showing list of current fees for those nationalities eligible for the visa where ""non-standard"" fees apply; https://flic.kr/p/2pbjLvZ"
556,6,14567555,119141155,"Perth, Australia",City of Perth,Perth,Australia,Australia,Diasperth35,1 year ago,"1,799",5. Re: Visiting Shenzhen -- Visa on Arrival,"This thread including SCMP news article is talking about a VOA, however my understanding is that visa issued at the Luohu border point is not a VOA but an entry visa issued to eligible travelers prior to arrival in Shenzhen. Please clarify what is correct?"
556,7,14567555,119141291,"Hong Kong, China",,Hong Kong,China,Asia,HK Ga Yau,1 year ago,"1,555",6. Re: Visiting Shenzhen -- Visa on Arrival,"That's a rather subtle distinction. The visa is issued by mainland Chinese authorities in China just before passing through immigration control. The only difference between that and a VOA as done at some other countries is that the person issuing the visa is separate from the person stamping you in to the country. This is necessary, I guess because the VOA is not free and Immigration Officers at the stamping in counter are deemed unsuitable for handling payments. Other countries which have ""VOA with a fee"" generally have a similar arrangement (e.g. Indonesia, Thailand, etc) - queue once for the visa, then again to be stamped in. Most people in common parlance regard these ase VOA. Edited: 1 year ago"
